1.0252 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.4123 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

6.4133 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fdb131c4880>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fdad7a5c0a0>, multiSample=False, name='window1', numSamples=2, pos=(820, 430), screen=0, size=array([2400, 1600]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.4137 	EXP 	window1: mouseVisible = True
6.4140 	EXP 	window1: mouseVisible = True
6.4140 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.4141 	EXP 	window1: recordFrameIntervals = False
6.4957 	EXP 	window1: recordFrameIntervals = True
7.3338 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

7.3933 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
9.2894 	EXP 	Created left_stimuli = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='left_stimuli', opacity=1.0, ori=0.0, pos=array([-0.3,  0.2]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
9.2923 	EXP 	Created right_stimuli = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='right_stimuli', opacity=1.0, ori=0.0, pos=array([0.3, 0.2]), size=array([0.3, 0.3]), texRes=128.0, units='height', win=Window(...))
9.2950 	EXP 	Created target_stim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='target_stim', opacity=1.0, ori=0.0, pos=array([ 0. , -0.2]), size=array([0.3, 0.3]), texRes=128.0, units='height', win=Window(...))
9.2966 	EXP 	Created fix_cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fix_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.3031 	EXP 	Imported chooseBlocksA.xlsx as conditions, 9 conditions, 3 params
9.3036 	EXP 	Created sequence: sequential, trialTypes=9, nReps=2, seed=None
9.3038 	EXP 	New trial (rep=0, index=0): {'condsFile': 'shapes.xlsx', 'readyMSG': 'Comparez les formes', 'jitter': 3}
9.3269 	WARNING 	t of last frame was 1993.44ms (=1/0)
9.3269 	EXP 	textbox: autoLog = True
9.3269 	EXP 	textbox: autoDraw = True
11.3121 	EXP 	Imported shapes.xlsx as conditions, 12 conditions, 5 params
11.3131 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
11.3135 	EXP 	New trial (rep=0, index=0): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'vertical.png', 'target': 'vertical.png', 'correct_answer': 2}
11.4191 	WARNING 	t of last frame was 117.34ms (=1/8)
11.4191 	EXP 	textbox: autoDraw = False
11.4191 	EXP 	left_stimuli: image = 'orizontal.png'
11.4191 	EXP 	right_stimuli: image = 'vertical.png'
11.4191 	EXP 	target_stim: image = 'vertical.png'
11.7891 	EXP 	left_stimuli: autoDraw = True
11.7891 	EXP 	right_stimuli: autoDraw = True
11.7891 	EXP 	target_stim: autoDraw = True
15.7804 	EXP 	New trial (rep=0, index=1): {'condition': 'shapes', 'stimuli_left': 'circle.png', 'stimuli_right': 'orizontal.png', 'target': 'orizontal.png', 'correct_answer': 2}
15.8983 	WARNING 	t of last frame was 119.51ms (=1/8)
15.8983 	EXP 	left_stimuli: autoDraw = False
15.8983 	EXP 	right_stimuli: autoDraw = False
15.8983 	EXP 	target_stim: autoDraw = False
15.8983 	EXP 	left_stimuli: autoDraw = False
15.8983 	EXP 	right_stimuli: autoDraw = False
15.8983 	EXP 	target_stim: autoDraw = False
15.8983 	EXP 	left_stimuli: image = 'circle.png'
15.8983 	EXP 	right_stimuli: image = 'orizontal.png'
15.8983 	EXP 	target_stim: image = 'orizontal.png'
16.2846 	EXP 	left_stimuli: autoDraw = True
16.2846 	EXP 	right_stimuli: autoDraw = True
16.2846 	EXP 	target_stim: autoDraw = True
20.2701 	EXP 	New trial (rep=0, index=2): {'condition': 'shapes', 'stimuli_left': 'orizontal.png', 'stimuli_right': 'circle.png', 'target': 'circle.png', 'correct_answer': 2}
20.3790 	WARNING 	t of last frame was 110.20ms (=1/9)
20.3790 	EXP 	left_stimuli: autoDraw = False
20.3790 	EXP 	right_stimuli: autoDraw = False
20.3790 	EXP 	target_stim: autoDraw = False
20.3790 	EXP 	left_stimuli: autoDraw = False
20.3790 	EXP 	right_stimuli: autoDraw = False
20.3790 	EXP 	target_stim: autoDraw = False
20.3790 	EXP 	left_stimuli: image = 'orizontal.png'
20.3790 	EXP 	right_stimuli: image = 'circle.png'
20.3790 	EXP 	target_stim: image = 'circle.png'
20.7859 	EXP 	left_stimuli: autoDraw = True
20.7859 	EXP 	right_stimuli: autoDraw = True
20.7859 	EXP 	target_stim: autoDraw = True
24.7695 	EXP 	New trial (rep=0, index=3): {'condition': 'shapes', 'stimuli_left': 'circle.png', 'stimuli_right': 'vertical.png', 'target': 'circle.png', 'correct_answer': 1}
